question,passage,seq_label
"['Di', 'manakah', 'letak', 'kawasan', 'hutan', 'konservasi', 'Taman', 'Nasional', 'Kerinci', 'Seblat', 'yang', 'hingga', 'kini', 'terus', 'dijarah', 'dan', 'dirambah', '?']","['Muara', 'Madras', ',', 'Kompas', '-', 'Kawasan', 'hutan', 'konservasi', 'Taman', 'Nasional', 'Kerinci', 'Seblat', 'di', 'Kabupaten', 'Merangin', ',', 'Provinsi', 'Jambi', ',', 'khususnya', 'di', 'Kecamatan', 'Jangkat', ',', 'hingga', 'kini', 'terus', 'dijarah', 'dan', 'dirambah', '.', 'Penebang', 'dan', 'peladang', 'dengan', 'bebas', 'beroperasi', 'melakukan', 'penebangan', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Apakah', 'kepanjangan', 'dari', 'KIPI', '?']","['Menurut', 'Ketua', 'Komite', 'Nasional', 'Penanggulangan', 'dan', 'Pengkajian', 'Kejadian', 'Ikutan', 'Pasca', 'Imunisasi', '(', 'KIPI', ')', 'Prof', 'Sri', 'Redjeki', 'yang', 'dihubungi', 'terpisah', ',', 'penghitungan', 'cakupan', 'telah', 'dihentikan', 'sepekan', 'setelah', 'imunisasi', '.']","['O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Kapankah', 'Douglas', 'Dean', 'Osheroff', 'akan', 'berada', 'di', 'Indonesia', 'untuk', 'memenuhi', 'undangan', 'LIPI']","['Disampaikan', 'Kepala', 'LIPI', 'Prof', 'Umar', 'A', 'Jenie', 'kepada', 'Kompas', 'pekan', 'lalu', ',', 'menurut', 'rencana', 'Osheroff', 'akan', 'berada', 'di', 'Indonesia', '18-19', 'November', ',', 'berceramah', 'dan', 'berdialog', 'dengan', 'para', 'ilmuwan', 'fisika', 'di', 'Indonesia', '.', '""', 'Pasca-Bom', 'Bali', 'II', ',', 'kesediaan', 'hadirnya', 'ilmuwan', 'AS', 'kaliber', 'dunia', 'ini', 'merupakan', 'suatu', 'kehormatan', 'bagi', 'kita', ',', '""', 'ujar', 'Umar', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Apa', 'nama', 'Badan', 'Tenaga', 'Atom', 'Internasional', '?']","['Pernyataan', 'tersebut', 'disampaikan', 'Larijani', 'dalam', 'acara', 'konferensi', 'pers', 'setelah', 'ia', 'melakukan', 'pertemuan', 'dengan', 'Kepala', 'Badan', 'Tenaga', 'Atom', 'Internasional', '(', 'IAEA', ')', 'Mohamed', 'ElBaradei', 'di', 'kantor', 'pusat', 'badan', 'pengawas', 'nuklir', 'PBB', 'itu', 'di', 'Vienna', ',', 'Jumat', '(', '26/8', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['siapakah', 'Deputi', 'Menko', 'Perekonomian', 'Bidang', 'Koordinasi', 'Industri', 'dan', 'Perdagangan']","['Deputi', 'Menko', 'Perekonomian', 'Bidang', 'Koordinasi', 'Industri', 'dan', 'Perdagangan', 'Edy', 'Putra', 'Irawady', 'mengatakan', ',', 'PE', 'bukan', 'instrumen', 'mencari', 'uang', 'atau', 'penerimaan', 'negara', ',', 'melainkan', 'instrumen', 'perdagangan', '.', 'PE', 'sebagai', 'produk', 'untuk', 'mengutip', 'ekspor', ',', 'implikasinya', 'bisa', 'disinsentif', 'bagi', 'daya', 'saing', 'ekspor', ',', 'katanya', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Kelompok', 'apa', 'sajakah', 'yang', 'sedang', 'berdebat', 'di', 'Irak', '?']","['Para', 'pemimpin', 'Irak', 'mengaku', 'yakin', 'Sunni', ',', 'Kurdi', ',', 'dan', 'Syiah', 'akan', 'bisa', 'menyelesaikan', 'perdebatan', 'dan', 'perbedaan', 'mereka', 'terhadap', 'beberapa', 'isu', 'sebelum', 'tenggat', 'waktu', 'yang', 'kedua', 'berakhir', '.', 'Perdana', 'Menteri', 'Ibrahim', 'al-Jaafari', 'merasa', 'optimistis', 'konstitusi', 'baru', 'itu', 'akan', 'selesai', 'dalam', 'waktu', 'kurang', 'dari', 'satu', 'minggu', '.']","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Dimanakah', ',', 'acara', 'ramah', 'tamah', 'para', 'atlet', 'bulu', 'tangkis', 'dilakukan', 'setelah', 'mereka', 'mengikuti', 'Kejuaraan', 'Dunia', 'Anaheim', '2005']","['Beberapa', 'jam', 'kemudian', 'dalam', 'acara', 'ramah-tamah', 'di', 'Balaikota', 'DKI', 'Jakarta', ',', 'Candra', 'kembali', 'mengungkapkan', 'kekecewaan', 'atas', 'kegagalannya', 'itu', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Kapan', 'diadakannya', 'pengadilan', 'atas', 'tuduhan', 'pembantaian', 'warga', 'Syiah', 'Irak', 'pada', 'tahun', '1982', 'terhadap', 'Saddam', 'Hussein', '?']","['Baghdad', ',', 'Minggu', '-', 'Mantan', 'orang', 'nomor', 'satu', 'Irak', ',', 'Saddam', 'Hussein', ',', 'akan', 'diadili', ',', 'Rabu', '(', '19/10', ')', ',', 'berkaitan', 'dengan', 'pembantaian', 'terhadap', '143', 'warga', 'Syiah', 'Irak', 'tahun', '1982', '.', 'Jika', 'tuduhan', 'itu', 'terbuka', ',', 'Saddam', 'akan', 'menghadapi', 'hukuman', 'gantung', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Siapakah', 'ketua', 'Badan', 'Rehabilitasi', 'dan', 'Rekonstruksi', '(', 'BRR', ')', 'Aceh', 'dan', 'Nias', '?']","['Penandatanganan', 'nota', 'kesepahaman', 'ini', 'dilakukan', 'perwakilan', 'Unicef', 'untuk', 'Indonesia', ',', 'Gianfranco', 'Rotigliano', ',', 'dan', 'Ketua', 'Badan', 'Rehabilitasi', 'dan', 'Rekonstruksi', '(', 'BRR', ')', 'Aceh', 'dan', 'Nias', 'Kuntoro', 'Mangkusubroto', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O']"
"['Siapakah', 'Wakil', 'Ketua', 'Fraksi', 'Partai', 'Golkar', '(', 'F-PG', ')', 'di', 'Sumatera', 'Utara', '?']","['Wakil', 'Ketua', 'Fraksi', 'Partai', 'Golkar', '(', 'F-PG', ')', 'A', 'Azis', 'Angkat', 'mengatakan', ',', 'sikap', 'fraksinya', 'hingga', 'kini', 'masih', 'jelas', ',', 'menuntut', 'klarifikasi', 'tentang', 'dugaan', 'bahwa', 'Rudolf', 'tidak', 'memiliki', 'ijazah', '.', 'F-PG', 'adalah', 'motor', 'pembentukan', 'Panitia', 'Khusus', 'dugaan', 'ijazah', 'palsu', 'Wagub', 'Rudolf', 'Pardede', 'beberapa', 'waktu', 'lalu', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['apa', 'nama', 'penyakit', 'yang', 'menjadi', 'spesialisasi', '/', 'perhatian', 'utama', 'Profesor', 'dr', 'Roemwerdiniadi', 'Soedoko', 'SpPA']","['Menurut', 'panitia', 'pemberi', 'penghargaan', 'yang', 'dimotori', '166', 'negara', 'di', 'Eropa', ',', 'Amerika', 'Serikat', ',', 'dan', 'Jepang', ',', 'Roem', 'dinobatkan', 'sebagai', 'satu-satunya', 'penerima', 'penghargaan', 'pada', 'tahun', '2005', '.', 'Dia', 'dinilai', 'berhasil', 'meningkatkan', 'kehormatan', ',', 'wibawa', ',', 'dan', 'kesadaran', 'masyarakat', 'Indonesia', 'melalui', 'kegiatan', 'kemanusiaan', 'berupa', 'sosialisasi', 'tentang', 'kesehatan', 'reproduksi', 'dalam', 'rangka', 'pencegahan', 'serta', 'penanggulangan', 'penyakit', 'kanker', 'selama', 'lebih', 'dari', '34', 'tahun', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Berapa', 'persen', 'AS', 'menyerap', 'impor', 'TPT', 'dunia', '?']","['UE', 'saat', 'ini', 'menyerap', 'sekitar', '40', 'persen', 'dan', 'AS', 'sekitar', '30', 'persen', 'dari', 'total', 'impor', 'dunia', 'saat', 'ini', 'dengan', 'nilai', 'total', 'impor', 'TPT', 'dari', 'kedua', 'negara', 'tersebut', 'di', 'atas', '150', 'miliar', 'dollar', 'AS', 'lebih', 'untuk', 'tiap', 'tahun', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Dengan', 'menggunakan', 'bahan', 'bakar', 'etanol', ',', 'berapa', 'persenkah', 'Rosado', 'menghemat', 'biaya', 'bahan', 'bakar', 'usahanya', '?']","['Maka', ',', 'Joel', 'Rosado', ',', 'pemilik', '12', 'taksi', 'udara', ',', 'menelepon', 'Embraer', '-', 'produsen', 'pesawat', '-', 'untuk', 'membuatkan', 'propeler', 'tunggal', 'berbahan', 'bakar', 'etanol', '.', 'Bahan', 'bakar', 'yang', 'disuling', 'dari', 'sisa', 'pengolahan', 'gula', 'tebu', 'ini', 'membuat', 'Rosado', 'menghemat', 'biaya', 'bahan', 'bakar', 'hingga', '40', 'persen', '.', 'Kinerja', 'pesawatnya', 'juga', 'sama', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Berapakah', 'jumlah', 'taikonot', 'yang', 'mengawaki', 'kapsul', 'Shenzhou', '6', 'pada', 'penerbangan', 'tanggal', '12', 'Oktober', '2005']","['Dengan', 'keberhasilan', 'mengorbitkan', 'dua', 'antariksawan', '-', 'yang', 'mereka', 'sebut', 'taikonot', '-', 'China', 'mengukuhkan', 'diri', 'sebagai', 'elite', 'antariksa', 'karena', 'dari', 'lebih', '190', 'bangsa', 'di', 'dunia', 'hanya', 'ada', 'tiga', 'bangsa', 'yang', 'bisa', 'menempatkan', 'warganya', 'di', 'ruang', 'angkasa', ',', 'yaitu', 'Rusia', ',', 'AS', ',', 'dan', 'terakhir', 'China', '.']","['O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Presiden', 'Direktur', 'perusahaan', 'apakah', 'Adiwarman', 'A', 'Karim', '?']","['Pada', 'pertemuan', 'yang', 'sama', ',', 'sebuah', 'lembaga', 'pemeringkat', 'dan', 'konsultan', 'khusus', 'perbankan', 'syariah', ',', 'Karim', 'Business', 'Consulting', 'Pte', 'Ltd', ',', 'mengumumkan', 'hasil', 'penilaian', 'mereka', 'atas', 'kinerja', 'bank', '-', 'bank', 'syariah', 'di', 'dunia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Siapakah', 'Direktur', 'Jenderal', 'International', 'Rice', 'Research', 'Institute', '(', 'IRRI', ')', '?']","['Demikian', 'dikemukakan', 'Direktur', 'Jenderal', 'International', 'Rice', 'Research', 'Institute', '(', 'IRRI', ')', 'Robert', 'E', 'Zeigler', 'dalam', 'International', 'Rice', 'Conference', '2005', 'di', 'Tabanan', ',', 'Bali', ',', 'Senin', '(', '12/9', ')', '.', 'Konferensi', 'dibuka', 'oleh', 'Menteri', 'Pertanian', 'Anton', 'Apriyantono', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Apa', 'nama', 'partai', 'Hosni', 'Mubarak', '?']","['Pada', 'tahun', '1981', ',', 'Mubarak', 'terpilih', 'sebagai', 'Presiden', 'Mesir', 'dan', 'pemimpin', 'NDP', '.', 'Ia', 'kemudian', 'terpilih', 'lagi', 'sebagai', 'presiden', 'secara', 'berturut-turut', 'pada', 'tahun', '1987', ',', '1993', ',', 'dan', '1999', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Apakah', 'nama', 'biro', 'konsultan', 'tempat', 'Adiwarman', 'A', 'Karim', 'menjadi', 'Presiden', 'Direktur', '?']","['Pada', 'pertemuan', 'yang', 'sama', ',', 'sebuah', 'lembaga', 'pemeringkat', 'dan', 'konsultan', 'khusus', 'perbankan', 'syariah', ',', 'Karim', 'Business', 'Consulting', 'Pte', 'Ltd', ',', 'mengumumkan', 'hasil', 'penilaian', 'mereka', 'atas', 'kinerja', 'bank', '-', 'bank', 'syariah', 'di', 'dunia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Apakah', 'yang', 'akan', 'dijual', 'sebagai', 'salah', 'satu', 'strategi', 'agar', 'perusahaan', 'Mandala', 'bisa', 'lebih', 'bertahan', '?']","['Jakarta', ',', 'Kompas', '-', 'Perusahaan', 'Maskapai', 'penerbangan', 'Mandala', 'Airlines', 'akan', 'melepas', 'saham', 'sebanyak', '70', 'persen', 'dengan', 'total', 'nilai', 'sebesar', 'Rp', '245', 'miliar', '.', 'Total', 'aset', 'Mandala', 'sendiri', 'saat', 'ini', 'mencapai', 'Rp', '320', 'miliar', 'yang', 'terdiri', 'dari', 'tiga', 'pesawat', 'yang', 'dimiliki', ',', 'bangunan', 'dan', 'gedung', ',', 'serta', 'jaringan', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Siapa', 'Menteri', 'Luar', 'Negeri', 'Finlandia', '?']","['Peristiwa', 'itu', 'disaksikan', 'mantan', 'Presiden', 'Finlandia', 'yang', 'menjadi', 'fasilitator', 'perundingan', ',', 'Martti', 'Ahtisaari', ',', 'dan', 'Menteri', 'Luar', 'Negeri', 'Finlandia', 'Erkki', 'Tuomioja', 'selaku', 'tuan', 'rumah', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O']"
"['Berasal', 'dari', 'fraksi', 'manakah', 'Raden', 'Muhammad', 'Syafii', 'dalam', 'jajaran', 'pengurus', 'DPRD', 'Sumut']","['Sikap', 'fraksi', 'lain', 'di', 'DPRD', 'Sumut', 'juga', 'tidak', 'jauh', 'berbeda', '.', 'Ketua', 'Fraksi', 'Partai', 'Bintang', 'Reformasi', 'Raden', 'Muhammad', 'Syafii', 'mengatakan', ',', 'pihaknya', 'tidak', 'mengelak', 'jika', 'peraturan', 'perundang-undangan', 'mendudukkan', 'Rudolf', 'sebagai', 'gubernur', '.', 'Akan', 'tetapi', 'ada', 'juga', 'aturan', 'perundang-undangan', 'yang', 'mengatur', 'bahwa', 'seorang', 'kepala', 'daerah', 'juga', 'harus', 'lulus', 'minimal', 'sekolah', 'lanjutan', 'tingkat', 'atas', '.', 'Kalau', 'dia', 'tidak', 'bisa', 'membuktikan', 'telah', 'lulus', ',', 'berarti', 'dia', 'enggak', 'bisa', 'jadi', 'gubernur', ',', 'ujar', 'Raden', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Apa', 'nama', 'kandungan', 'pada', 'kunyit', 'dan', 'temulawak', 'yang', 'berfungsi', 'sebagai', 'antisitokin', '?']","['Menurut', 'drh', 'CA', 'Nidom', 'MS', ',', 'staf', 'pengajar', 'Fakultas', 'Kedokteran', 'Hewan', 'yang', 'juga', 'Ketua', 'Tropical', 'Disease', 'Diagnostic', 'Center', 'Universitas', 'Airlangga', ',', 'keduanya', 'mengandung', 'curcuma', 'yang', 'berfungsi', 'sebagai', 'antisitokin', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O']"
"['Memegang', 'rekor', 'dunia', 'apakah', 'Yelena', 'Isinbayeva', '(', 'Rusia', ')', 'saat', 'ini', '?']","['Pemegang', 'rekor', 'dunia', 'loncat', 'tinggi', 'galah', 'putri', ',', 'Yelena', 'Isinbayeva', '(', 'Rusia', ')', ',', 'gagal', 'melewati', 'mistar', 'setinggi', '5', ',', '02', 'meter', 'guna', 'melampaui', 'rekor', '5', ',', '01', 'meter', '.', 'Lompatan', 'Isinbayeva', 'yang', 'telah', 'sembilan', 'kali', 'memecahkan', 'rekor', 'dunia', 'itu', 'hanya', '4', ',', '93', 'meter', '.']","['O', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Siapakah', 'Wali', 'Kota', 'Jayapura']","['Sekitar', '5.000', 'pendukung', '""', 'Tim', 'Mutiara', 'Hitam', '""', 'yang', 'berada', 'di', 'antara', 'sedikitnya', '60.000', 'pendukung', 'Persija', 'juga', 'bersorak', 'gembira', 'ketika', 'kemenangan', 'berpihak', 'ke', 'tim', 'yang', 'dijagokan', 'mereka', '.', 'Seusai', 'pertandingan', ',', 'para', 'pendukung', 'Persipura', 'itu', 'memasuki', 'stadion', ',', 'memeluk', 'pemain', 'yang', 'mereka', 'bangga-banggakan', '.', 'Hadir', 'pula', 'dalam', 'kegembiraan', 'itu', 'Gubernur', 'Papua', 'JP', 'Solossa', 'dan', 'Wali', 'Kota', 'Jayapura', 'MR', 'Kambuh', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O']"
"['Pada', 'pertemuan', 'apakah', 'di', 'Bali', ',', 'Dr', 'Johny', 'Setiawan', 'melaporkan', 'penemuannya', 'tentang', 'planet', 'di', 'luar', 'tata', 'surya']","['Nusa', 'Dua', ',', 'Kompas', '-', 'Dr', 'Johny', 'Setiawan', ',', 'astronom', 'asal', 'Indonesia', 'yang', 'kini', 'bekerja', 'di', 'Institut', 'Astronomi', 'Max', 'Planck', 'di', 'Jerman', ',', 'melaporkan', 'penemuan', 'planet', 'di', 'luar', 'tata', 'surya', 'pada', 'hari', 'ketiga', 'pertemuan', 'astronomi', 'Asia-Pasifik', 'APRIM', '2005', 'di', 'Nusa', 'Dua', ',', 'Bali', ',', 'Kamis', '(', '28/7', ')', 'kemarin', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Kapankah', 'Kebun', 'Raya', 'Cibodas', 'merayakan', 'ulang', 'tahunnya', 'yang', 'ke', '-', '153']","['Akhir', 'tahun', 'ini', ',', 'pengerjaan', 'Taman', 'Lumut', 'sudah', 'dapat', 'diselesaikan', 'sehingga', 'pada', 'ulang', 'tahun', 'ke', '-', '153', 'Kebun', 'Raya', 'Cibodas', '(', 'KRC', ')', ',', 'tanggal', '11', 'April', '2006', ',', 'taman', 'itu', 'sudah', 'melengkapi', 'kekayaan', 'KRC', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Bandara', 'Internasional', 'Minangkabau', 'terletak', 'di', 'kota', 'apa', '?']","['Padang', ',', 'Kompas', '-', 'Helikopter', 'MI', '-', '2', 'dengan', 'call', 'sign', 'P', '-', '5004', 'milik', 'Kepolisian', 'Daerah', 'Sumatera', 'Barat', 'jatuh', 'di', 'kawasan', 'hutan', 'Bukit', 'Barisan', ',', 'sekitar', '6-7', 'kilometer', 'dari', 'tepi', 'Jalan', 'Raya', 'Padang-Solok', ',', 'Kamis', '(', '1/9', ')', '.', 'Enam', 'orang', ',', 'termasuk', 'pilot', ',', 'ditemukan', 'tewas', ',', 'sementara', 'kopilot', 'Ipda', 'Asep', 'Prihartono', 'selamat', '.']","['B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Apa', 'nama', 'Daerah', 'Aliran', 'Sungai', '(', 'DAS', ')', 'asal', 'PLTA', 'Mrica', '?']","['Melihat', 'kenyataan', 'ini', ',', 'penanggulangan', 'erosi', 'dan', 'masalah', 'lingkungan', 'secara', 'keseluruhan', 'perlu', 'dilakukan', 'di', 'daerah', 'konstruksi', 'dan', 'daerah', 'genangan', 'maupun', 'di', 'daerah', 'hulu', 'Daerah', 'Aliran', 'Sungai', '(', 'DAS', ')', 'Serayu', 'dan', 'Merawu', 'yang', 'airnya', 'dialirkan', 'ke', 'waduk', 'mutlak', 'harus', 'dilakukan', '.', 'DAS', 'Merawu', 'dengan', 'luas', '218', 'kilometer', 'persegi', 'lebih', 'mempunyai', 'tingkat', 'erosi', 'yang', 'cukup', 'tinggi', ',', 'yakni', 'rata-rata', '10', ',', '23', 'mm', 'per', 'tahun', ',', 'sedangkan', 'DAS', 'Serayu', '(', '678', ',', '3', 'km2', ')', 'mempunyai', 'tingkat', 'erosi', 'sekitar', '4', ',', '12', 'mm', 'per', 'tahun', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
